Solute_SMILES,Solvent_SMILES,T,log-gamma
ClC(Cl)C(Cl)Cl,O,30,7.996317232
ClC(Cl)C(Cl)Cl,O,40,8.180320875
ClCc1ccccc1,CCCCCCCCCCCC(O)=O,84.91,0.537077995
ClCc1ccccc1,CCCCCCCCCCCC(O)=O,84.95,0.538246219
ClCc1ccccc1,CCCCCCCCCCCCCC(O)=O,75.05,0.479334957
ClCc1ccccc1,CCCCCCCCCCCCCC(O)=O,75.15,0.473123757
ClCc1ccccc1,CCCCCCCCCCCCCC(O)=O,85.18,0.450438474
ClCc1ccccc1,CCCCCCCCCCCCCC(O)=O,85.18,0.436963775
ClCc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,74.86,0.482426149
ClCc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,85.07,0.450438474
ClCc1ccccc1,CCCCCCCCC=CCCCCCCCC(O)=O,75.14,0.363948428
ClCc1ccccc1,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,0.32570014
ClCc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,76.32,0.44404459
ClCc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,76.33,0.43502391
ClCc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,85.24,0.396087946
ClCc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,94.98,0.372941916
ClCc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,75.16,0.425921117
ClCc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.431782416
ClCc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,85.15,0.474991171
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,81.4,-0.400477567
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,91.9,0.350656872
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,102.1,0.292669614
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,81.5,-1.049822124
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,92,-0.342490309
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,77.4,-1.386294361
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,87.6,-1.427116356
ClCc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,94.9,-1.386294361
ClCc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,81.6,-0.186329578
ClCc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,92.1,0.512823626
ClCc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,101,0.470003629
ClCc1ccccc1,O,25,10.3722404
ClCc1ccccc1,O,25,10.48849257
ClCc1ccccc1,O,20,9.752664663
ClCc1ccccc1,O,20,9.560997244
Clc1ccccc1,CCCCCCCCCC(O)=O,60.11,0.151002874
Clc1ccccc1,CCCCCCCCCC(O)=O,60.23,0.166361537
Clc1ccccc1,CCCCCCCCCC(O)=O,80.1,0.157003749
Clc1ccccc1,CCCCCCCCCC(O)=O,80.15,0.14063113
Clc1ccccc1,CCCCCCCCCCCC(O)=O,56.03,0.102556588
Clc1ccccc1,CCCCCCCCCCCC(O)=O,56.05,0.111541375
Clc1ccccc1,CCCCCCCCCCCC(O)=O,70.24,0.077886539
Clc1ccccc1,CCCCCCCCCCCC(O)=O,70.5,0.072320662
Clc1ccccc1,CCCCCCCCCCCC(O)=O,84.91,0.063913326
Clc1ccccc1,CCCCCCCCCCCCCC(O)=O,65.12,-0.017146159
Clc1ccccc1,CCCCCCCCCCCCCC(O)=O,65.14,-0.002002003
Clc1ccccc1,CCCCCCCCCCCCCC(O)=O,75.05,-0.004008021
Clc1ccccc1,CCCCCCCCCCCCCC(O)=O,75.15,-0.018163971
Clc1ccccc1,CCCCCCCCCCCCCC(O)=O,85.18,-0.021223636
Clc1ccccc1,CCCCCCCCCCCCCC(O)=O,85.18,-0.03978087
Clc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,67.04,-0.026343975
Clc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,74.86,-0.043951888
Clc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,85.07,-0.026343975
Clc1ccccc1,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,-0.072570693
Clc1ccccc1,CCCCCCCCC=CCCCCCCCC(O)=O,75.14,-0.099820335
Clc1ccccc1,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,-0.131248287
Clc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,76.32,-0.047091608
Clc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,85.25,-0.066139803
Clc1ccccc1,CCCCCCCCCCCCCCCCCC(O)=O,95.04,-0.079043207
Clc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,0.001998003
Clc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,65.13,-0.004008021
Clc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,75.16,0.069526063
Clc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,75.13,0.066723632
Clc1ccccc1,CCCCCC=CCC=CCCCCCCCC(O)=O,85.15,0.150142658
Clc1ccccc1,CC(OCC(COC(C)=O)OC(C)=O)=O,69.85,0.122217633
Clc1ccccc1,CC(OCC(COC(C)=O)OC(C)=O)=O,79.85,0.300104592
Clc1ccccc1,O,20,9.449357272
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,81.4,0.343589704
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,91.9,0
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,102.1,-0.030459207
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,81.5,-0.301105093
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,92,-0.693147181
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,102.2,-0.693147181
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,77.4,-0.713349888
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,87.6,-0.713349888
Clc1ccccc1,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,94.9,-0.733969175
Clc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,81.6,0.470003629
Clc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,92.1,0.019802627
Clc1ccccc1,CCCCCCCCCCCCCCCC(O)=O,101,0.039220713
Clc1ccccc1,O,20,9.46962297
Clc1ccccc1,O,20,8.006367568
Clc1ccccc1,O,25,9.546098068
Clc1ccccc1,O,25,9.449357272
Clc1ccccc1,O,30,9.237955539
Clc1ccccc1,O,40,8.915969311
Clc1ccccc1,O,50,8.507546814
Clc1ccccc1,CNC(C)=O,59.61,1.119721252
Clc1ccccc1,CN(C)C(C)=O,44.47,1.196343777
Clc1ccccc1,CCCCN(CCCC)C=O,29.66,1.553925203
Clc1ccccc1,CCCCN(CCCC)C=O,45.18,1.419970887
Clc1ccccc1,CCCCN(CCCC)C=O,59.28,1.309143302
Clc1ccccc1,O=S1(CCCC1)=O,30.66,0.989912872
Clc1ccccc1,O=S1(CCCC1)=O,44.75,0.953586517
Clc1ccccc1,O=S1(CCCC1)=O,59.66,0.902191807
Clc1ccccc1,OCCOCCC,25,0.476234179
Clc1ccccc1,OCCOC(C)C,25,0.482426149
Clc1ccccc1,OCCOCCO,25,1.882513832
Clc1ccccc1,O,0,8.006367568
Clc1ccccc1,OCC,74.85,1.589235205
Clc1ccccc1,OCC,62.65,1.62924054
Clc1ccccc1,OCC,50.05,1.648658626
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,80.2,-0.286349627
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,100.3,-0.30652516
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,120.2,-0.342490309
Clc1ccccc1,OCCCCCCCCCCCCCCCCCCCCCC,80.4,-0.109814866
Clc1ccccc1,OCCCCCCCCCCCCCCCCCCCCCC,90.1,-0.130108685
Clc1ccccc1,OCCCCCCCCCCCCCCCCCCCCCC,99.9,-0.147340588
Clc1ccccc1,CCCCCCCCCC(=O)CCCCCCCCC,80.5,-0.42159449
Clc1ccccc1,CCCCCCCCCC(=O)CCCCCCCCC,90.1,-0.42007126
Clc1ccccc1,OCCN(CCO)CCN(CCO)CCO,50,1.733423892
Clc1ccccc1,OCCN(CCO)CCN(CCO)CCO,60,1.549687908
Clc1ccccc1,OCCN(CCO)CCN(CCO)CCO,70,1.523880024
Clc1ccccc1,OCCN(CCO)CCN(CCO)CCO,80,1.463255402
Clc1ccccc1,OCCN(CCO)CCN(CCO)CCO,90,1.439835128
Clc1ccccc1,NCCNCCNCCNCCN,50,2.289499853
Clc1ccccc1,NCCNCCNCCNCCN,60,1.983756292
Clc1ccccc1,NCCNCCNCCNCCN,70,1.619388243
Clc1ccccc1,NCCNCCNCCNCCN,80,1.425515074
Clc1ccccc1,NCCNCCNCCNCCN,90,1.297463147
Clc1ccccc1,NCCNCCNCCNCCN,100,1.156881197
Clc1ccccc1,O,20,9.480367509
Clc1ccccc1,O,20,9.46962297
Clc1ccccc1,O,30,9.477309403
Clc1ccccc1,O,20,9.503009986
Clc1ccccc1,O,20,9.453286551
Clc1ccccc1,O,20,9.539644119
Clc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,30,-0.179126666
Clc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,35,-0.204567166
Clc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,40,-0.229413164
Clc1ccccc1,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,45,-0.244622583
Clc1ccccc1,OCCOCCCC,25,0.378436436
Clc1ccccc1,CCCN(=O)=O,80.35,0.300104592
Clc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,99.85,-1.161552088
Clc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,114.85,-1.190727578
Clc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,129.85,-1.210661792
Clc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,144.85,-1.231001477
Clc1ccccc1,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,159.85,-1.244794799
Clc1ccccc1,OCC(O)C,24.85,2.610069793
Clc1ccccc1,COCCO,24.85,1.064710737
Clc1ccccc1,CNC=O,25,1.648658626
Clc1ccccc1,CCCOC(C)=O,25,-0.105360516
Clc1ccccc1,CCCCCOC(C)=O,25,-0.248461359
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCC,76,-0.166054584
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCC,80,-0.179126666
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCC,84,-0.186329578
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCC,88,-0.191160505
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,76,-0.350976923
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,80,-0.353821875
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,84,-0.365283318
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,88,-0.376877651
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,76,-0.470003629
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,80,-0.491022996
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,84,-0.499226488
Clc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,88,-0.502526821
Clc1ccccc1,N#CCCOCC(COCCC#N)OCCC#N,120,0.667829373
Clc1ccccc1,N#CCCOCC(COCCC#N)(COCCC#N)COCCC#N,120,0.157003749
Clc1ccccc1,N#CCCCCCCCCC#N,120,-0.301105093
Clc(ccc1Cl)cc1Cl,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,99.85,-1.123930097
Clc(ccc1Cl)cc1Cl,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,114.85,-1.108662625
Clc(ccc1Cl)cc1Cl,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,129.85,-1.10262031
Clc(ccc1Cl)cc1Cl,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,144.85,-1.105636904
Clc(ccc1Cl)cc1Cl,CCCCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCCCC)CCCCC(CCCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCCC,159.85,-1.114741671
Clc1ccccc1Cl,O,25,11.13019984
Clc1ccccc1Cl,O,25,11.06507464
Clc1ccccc1Cl,O,20,10.94552949
Clc1ccccc1Cl,O,30,10.90778916
Clc1ccccc1Cl,O,30,10.9525594
Clc1ccccc1Cl,O,20,10.98223721
Clc1ccccc1Cl,O,20,11.01698845
Clc1ccccc1Cl,O,20,11.07906088
Clc1ccccc1Cl,O,19.5,12.48066948
Clc1ccccc1Cl,OCCOCCCC,25,0.641853886
Clc1cc(Cl)ccc1,O,20,11.05089001
Clc1cc(Cl)ccc1,O,30,11.0744205
Clc1cc(Cl)ccc1,O,20,11.29787408
Clc1cc(Cl)ccc1,O,19.6,11.32659589
Clc1cc(Cl)ccc1,O,20,11.20504069
Clc1ccc(Cl)cc1,O,20,10.96647266
Clc1ccc(Cl)cc1,O,30,10.87993221
Clc1ccc(Cl)cc1,O,30,10.85321306
Clc1ccc(Cl)cc1,O,20,10.89488576
Clc1ccc(Cl)cc1,O,20,10.92593848
Clc1ccc(Cl)cc1,O,22.2,10.86283777
ClC(Cl)=C,O,20,7.546446274
ClC(Cl)=C,O,30,7.565275282
ClC(Cl)=C,O,40,7.568379268
ClC=CCl,O,20,6.752270376
ClC=CCl,O,20,6.708084084
ClC=CCl,O,25,6.768493212
ClC=CCl,O,30,6.688354714
ClC=CCl,O,30,6.784457063
ClC=CCl,O,40,6.693323668
ClC=CCl,O,40,6.763884909
ClC=CCl,O,20,6.703188113
ClC=CCl,O,20,6.752270376
ClC=CCl,O,20,6.708084084
ClC=CCl,O,20,7.33628566
ClC=CCl,OCCCCCCCCCCCCCCCC,53.2,0.076961041
ClC=CCl,OCCCCCCCCCCCCCCCC,74.1,-0.023268627
ClC=CCl,OCCCCCCCCCCCCCCCC,93.9,-0.072570693
ClC=CCl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,-0.8603831
ClC=CCl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,-0.791863153
ClC=CCl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,-0.699165253
ClC=CCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,-0.759286983
ClC=CCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,-0.731888009
ClC=CCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,-0.648173815
ClC=CCl,CCCCCCCCCCCCCC(=O)N(C)C,53.2,-1.142564176
ClC=CCl,CCCCCCCCCCCCCC(=O)N(C)C,74.1,-1.030019497
ClC=CCl,CCCCCCCCCCCCCC(=O)N(C)C,93.9,-0.913793852
ClC=CCl,CCCCCCCCCCCCCCCCCCCC,53.2,0.061095099
ClC=CCl,CCCCCCCCCCCCCCCCCCCC,74.1,-0.028399475
ClC=CCl,CCCCCCCCCCCCCCCCCCCC,93.9,-0.075801713
ClC=CCl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,53.2,-0.28103753
ClC=CCl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,74.1,-0.343899752
ClC=CCl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,93.9,-0.36672528
ClC=CCl,O,20,6.752270376
ClC=CCl,O,30,6.784457063
ClC=CCl,O,40,6.763884909
ClC=CCl,O,20,7.090076836
ClC=CCl,O,20,7.091742115
ClC=CCl,O,20,7.103322063
ClC=CCl,O,20,7.106606138
ClC=CCl,O,25,7.138867
ClC=CCl,O,30,7.091742115
ClC=CCl,O,30,7.177782416
ClC=CCl,O,30,7.268920128
ClC=CCl,O,40,7.125283092
ClC=CCl,O,40,7.222566019
ClC=CCl,O,40,7.297768283
ClC=CCl,O,50,7.319202459
ClC=CCl,O,20,7.090076836
ClC=CCl,O,20,7.090076836
ClC=CCl,O,20,7.091742115
ClC=CCl,O,20,7.103322063
ClC=CCl,O,20,6.760414691
ClC=CCl,O,26.2,7.112327445
ClC=CCl,OCCCCCCCCCCCCCCCC,53.2,0.034401427
ClC=CCl,OCCCCCCCCCCCCCCCC,74.1,-0.057629113
ClC=CCl,OCCCCCCCCCCCCCCCC,93.9,-0.133531393
ClC=CCl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,53.2,-0.458865885
ClC=CCl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,74.1,-0.424647928
ClC=CCl,CCCCOC(=O)c1ccccc1C(OCCCC)=O,93.9,-0.397496938
ClC=CCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,53.2,-0.541284831
ClC=CCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,74.1,-0.525939262
ClC=CCl,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,93.9,-0.499226488
ClC=CCl,CCCCCCCCCCCCCC(=O)N(C)C,53.2,-0.78745786
ClC=CCl,CCCCCCCCCCCCCC(=O)N(C)C,74.1,-0.713349888
ClC=CCl,CCCCCCCCCCCCCC(=O)N(C)C,93.9,-0.675307262
ClC=CCl,CCCCCCCCCCCCCCCCCCCC,53.2,-0.221894332
ClC=CCl,CCCCCCCCCCCCCCCCCCCC,74.1,-0.274436846
ClC=CCl,CCCCCCCCCCCCCCCCCCCC,93.9,-0.334075112
ClC=CCl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,53.2,-0.544727175
ClC=CCl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,74.1,-0.581605806
ClC=CCl,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,93.9,-0.610645959
ClC=CCl,O,20,7.090076836
ClC=CCl,O,30,7.177782416
ClC=CCl,O,40,7.222566019
C(C=CCl)Cl,O,20,7.215239979
C(C=CCl)Cl,O,25,7.244227516
C(C=CCl)Cl,O,30,7.265429723
C(C=CCl)Cl,O,40,7.286191715
ClC=C(Cl)Cl,CCCCCCCCCC(O)=O,40.95,0.046883586
ClC=C(Cl)Cl,CCCCCCCCCC(O)=O,41.09,0.036331929
ClC=C(Cl)Cl,CCCCCCCCCC(O)=O,60.11,0.002995509
ClC=C(Cl)Cl,CCCCCCCCCC(O)=O,60.23,0.008959741
ClC=C(Cl)Cl,CCCCCCCCCC(O)=O,79.93,-0.056570351
ClC=C(Cl)Cl,CCCCCCCCCC(O)=O,80.15,-0.031490667
ClC=C(Cl)Cl,CCCCCCCCCCCC(O)=O,56.03,-0.049190244
ClC=C(Cl)Cl,CCCCCCCCCCCC(O)=O,56.05,-0.033556784
ClC=C(Cl)Cl,CCCCCCCCCCCC(O)=O,70.24,-0.057629113
ClC=C(Cl)Cl,CCCCCCCCCCCC(O)=O,70.24,-0.050241216
ClC=C(Cl)Cl,CCCCCCCCCCCC(O)=O,84.91,-0.069350078
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(O)=O,65.12,-0.166054584
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(O)=O,65.14,-0.170788321
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(O)=O,75.05,-0.171975265
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(O)=O,75.15,-0.176737179
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(O)=O,85.18,-0.171975265
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(O)=O,85.18,-0.193584749
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,67.04,-0.185125484
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,74.86,-0.191160505
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,85.07,-0.185125484
ClC=C(Cl)Cl,CCCCCCCCC=CCCCCCCCC(O)=O,65.21,-0.219400565
ClC=C(Cl)Cl,CCCCCCCCC=CCCCCCCCC(O)=O,75.14,-0.244622583
ClC=C(Cl)Cl,CCCCCCCCC=CCCCCCCCC(O)=O,85.13,-0.298406036
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCCCC(O)=O,76.33,-0.236988958
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCCCC(O)=O,85.24,-0.253602759
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCCCC(O)=O,94.78,-0.299754654
ClC=C(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,51.75,-0.916290732
ClC=C(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,50.85,-0.916290732
ClC=C(Cl)Cl,CCCCOP(OCCCC)(OCCCC)=O,70.55,-0.755022584
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,49.85,0.277631737
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,69.85,0.292669614
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,79.85,0.262364264
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,41,0.457424847
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,51,0.457424847
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,61,0.494696242
ClC=C(Cl)Cl,CC(OCC(COC(C)=O)OC(C)=O)=O,70.6,0.548121409
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,81.4,-0.127833372
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,91.9,-0.116533816
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(O)CO,102.1,-0.127833372
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,81.5,-0.755022584
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,92,-0.798507696
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,102.2,-0.776528789
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,77.4,-1.171182982
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,87.6,-1.203972804
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,94.9,-1.203972804
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,81.6,-0.116533816
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,92.1,-0.105360516
ClC=C(Cl)Cl,CCCCCCCCCCCCCCCC(O)=O,101,-0.072570693
ClC=C(Cl)Cl,O,20,8.596004372
ClC=C(Cl)Cl,O,20,8.501470231
ClC=C(Cl)Cl,O,20,8.603370888
ClC=C(Cl)Cl,O,23,8.492900499
ClC=C(Cl)Cl,O,25,9.076808979
ClC=C(Cl)Cl,O,25,9.249561085
ClC=C(Cl)Cl,O,30,8.523970176
ClC=C(Cl)Cl,O,30,8.552560335
ClC=C(Cl)Cl,O,30,8.709630082
ClC=C(Cl)Cl,O,40,8.511778559
ClC=C(Cl)Cl,O,40,8.626944055
ClC=C(Cl)Cl,O,40,8.689969335
ClC=C(Cl)Cl,O,50,8.681520485
ClC=C(Cl)Cl,CNC(C)=O,30.22,0.779324877
ClC=C(Cl)Cl,CNC(C)=O,45.21,0.834212621
ClC=C(Cl)Cl,CNC(C)=O,60.06,0.889125064
ClC=C(Cl)Cl,CN(C)C(C)=O,30.41,-0.164874643
ClC=C(Cl)Cl,CN(C)C(C)=O,44.43,-0.080126044
ClC=C(Cl)Cl,CN(C)C(C)=O,59.84,0.012916225
ClC=C(Cl)Cl,CCCCN(CCCC)C=O,29.66,-0.563874845
ClC=C(Cl)Cl,CCCCN(CCCC)C=O,45.18,-0.531028331
ClC=C(Cl)Cl,CCCCN(CCCC)C=O,59.28,-0.484508315
ClC=C(Cl)Cl,O=S1(CCCC1)=O,29.95,1.182953437
ClC=C(Cl)Cl,O=S1(CCCC1)=O,44.75,1.128818131
ClC=C(Cl)Cl,O=S1(CCCC1)=O,59.45,1.079429469
ClC=C(Cl)Cl,O,20,8.594154233
ClC=C(Cl)Cl,O,20,8.596004372
ClC=C(Cl)Cl,O,20,8.501470231
ClC=C(Cl)Cl,O,20,8.603370888
ClC=C(Cl)Cl,O,25,9.076808979
ClC=C(Cl)Cl,O,30,9.187071745
ClC=C(Cl)Cl,O,20,8.642944397
ClC=C(Cl)Cl,O,20,8.80762149
ClC=C(Cl)Cl,O,25,9.076808979
ClC=C(Cl)Cl,OCCCCCCCCCCCCCCCC,53.2,0.008959741
ClC=C(Cl)Cl,OCCCCCCCCCCCCCCCC,74.1,-0.053400777
